,id,length,cost/km (millions),cheap?,clength,ctunnel,anglo?,inflation index,real cost (2021 dollars)
567,9508.0,13.0,177.1846153846154,1.0,13.0,13.0,0.0,1.0469802288156225,2411.614259053905
568,9509.0,37.5,90.4,1.0,37.5,37.5,0.0,1.059896658413421,3593.0496720214974
569,9510.0,32.0,94.46249999999999,1.0,32.0,32.0,0.0,1.0469802288156225,3164.8118356638633
570,9515.0,6.94,102.44956772334294,0.0,0.0,0.0,0.0,1.079101737506322,767.241335366995
571,9516.0,2.9,215.17241379310346,0.0,0.0,0.0,0.0,1.079101737506322,673.359484203945
572,9753.0,12.8,126.953125,0.0,0.0,0.0,0.0,1.3874551971326166,2254.614695340502
573,9754.0,16.0,379.8125,0.0,0.0,0.0,0.0,1.16317603677932,7068.620775507928
574,9755.0,23.3,68.01287553648068,0.0,0.0,0.0,0.0,1.0,1584.6999999999998
575,9756.0,7.7,388.3116883116883,0.0,0.0,0.0,0.0,1.1290087372451638,3375.7361243630394
576,9761.0,20.0,231.0,0.0,0.0,0.0,1.0,1.0,4620.0
577,9762.0,19.9,48.844221105527645,0.0,0.0,0.0,1.0,1.573577235772358,1529.5170731707321
578,9763.0,18.4,91.35869565217392,0.0,0.0,0.0,1.0,1.3068746322500988,2196.856256812416
579,9764.0,10.9,106.26605504587157,0.0,0.0,0.0,1.0,1.144608340091917,1325.7998403284676
580,9769.0,5.8,392.2413793103448,0.0,0.0,0.0,0.0,1.0,2275.0
581,9770.0,14.0,124.61428571428573,0.0,0.0,0.0,0.0,1.0469802288156225,1826.5617071917352
582,9771.0,1.8,1751.5666666666666,0.0,0.0,0.0,0.0,1.1290087372451638,3559.5613269612977
583,9772.0,3.0,1130.9666666666667,0.0,0.0,0.0,0.0,1.1802137686524912,4004.3472956610376
584,9773.0,34.0,187.1,0.0,0.0,0.0,0.0,1.727023581899299,10986.2878138942
585,9774.0,2.1,269.1095238095238,0.0,0.0,0.0,0.0,1.6264705882352943,919.1673235294119
586,9775.0,4.0,754.4,0.0,0.0,0.0,0.0,1.573577235772358,4748.426666666667
587,9776.0,3.5,120.85714285714286,0.0,0.0,0.0,0.0,1.472663043478261,622.9364673913044
588,9777.0,7.0,435.29571428571427,0.0,0.0,0.0,0.0,1.16317603677932,3544.278806389162
589,9778.0,2.6,499.29230769230765,0.0,0.0,0.0,0.0,1.16317603677932,1509.988603905442
590,9779.0,2.4,814.6250000000001,0.0,0.0,0.0,0.0,1.143251327963817,2235.170671302059
591,9780.0,17.0,854.5129411764706,0.0,0.0,0.0,0.0,1.1054585509138382,16058.68684073107
592,9781.0,15.6,330.8846730769231,0.0,0.0,0.0,0.0,4.4714521452145215,23080.74570747525
593,9782.0,10.5,230.62000000000003,0.0,0.0,0.0,0.0,3.288470873786408,7963.065105582526
594,9783.0,12.5,343.411488,0.0,0.0,0.0,0.0,2.7205823293172693,11678.49032421687
595,9784.0,4.6,102.71895652173914,0.0,0.0,0.0,0.0,2.385299295774648,1127.071091408451
596,9785.0,29.7,68.86464646464647,0.0,0.0,0.0,0.0,1.1054585509138382,2260.9722650130548
597,9786.0,12.1,166.55867768595044,0.0,0.0,0.0,0.0,1.2046377017769263,2427.7786386531466
598,9787.0,22.9,151.26637554585153,0.0,0.0,0.0,0.0,1.1290087372451638,3910.8862658172475
599,9788.0,13.7,67.94160583941607,1.0,13.7,9.7,0.0,1.2585519012740187,1171.4601097058567
603,9793.0,4.3,528.4651162790698,1.0,4.3,4.3,0.0,1.1054585509138382,2512.044011096606
604,9794.0,3.5,242.17142857142858,1.0,3.5,3.5,0.0,1.059896658413421,898.3684076712157
605,9795.0,3.3,311.21212121212125,1.0,3.3,3.3,0.0,1.2046377017769263,1237.1629197249033
606,9796.0,9.4,252.80851063829786,1.0,9.4,9.4,0.0,1.0469802288156225,2488.0438157574454
607,9801.0,3.8,268.42105263157896,0.0,0.0,0.0,0.0,1.3440972222222225,1370.979166666667
608,9802.0,22.0,249.54545454545453,0.0,0.0,0.0,0.0,1.0,5490.0
609,9803.0,20.0,335.5,0.0,0.0,0.0,0.0,1.0,6710.0
610,9804.0,8.0,280.0,1.0,8.0,6.0,0.0,1.2630455352689747,2829.2219990025033
611,9809.0,93.90000000000002,394.0765750798721,0.0,0.0,0.0,0.0,1.573577235772358,58228.32221073172
612,9810.0,14.8,285.852,0.0,0.0,0.0,0.0,1.3874551971326166,5869.78127655914
613,9811.0,6.5,398.4,0.0,0.0,0.0,0.0,1.3068746322500988,3384.282547674856
614,9812.0,1.4,426.8571428571429,0.0,0.0,0.0,0.0,1.059896658413421,633.3942430678604
615,9817.0,32.0,355.34375,0.0,0.0,0.0,1.0,1.079101737506322,12270.465857184388
616,9818.0,13.7,153.28467153284672,0.0,0.0,0.0,1.0,1.1054585509138382,2321.46295691906
617,9819.0,3.9,129.74358974358975,0.0,0.0,0.0,1.0,1.2426624353377114,628.787192280882
618,9820.0,19.0,649.5263157894736,0.0,0.0,0.0,1.0,1.0469802288156225,12920.783003813596
619,9825.0,18.8,158.61702127659575,0.0,0.0,0.0,1.0,1.2046377017769263,3592.229626698794
620,9826.0,18.3,166.66666666666666,0.0,0.0,0.0,1.0,1.1054585509138382,3371.648580287206
621,9827.0,13.9,76.83453237410072,1.0,13.9,3.5,0.0,1.3440972222222225,1435.4958333333336
622,9828.0,3.3,75.51515151515152,1.0,3.3,3.3,0.0,1.144608340091917,285.2363983509057
623,9833.0,6.2,109.59193548387097,1.0,6.2,6.2,0.0,1.0469802288156225,711.391656073351
624,9834.0,18.5,159.88054054054052,1.0,18.5,18.0,0.0,1.0469802288156225,3096.7476509885596
625,9835.0,13.4,95.23208955223879,1.0,13.4,13.4,0.0,1.0469802288156225,1336.0619397939038
626,9836.0,26.6,72.94736842105263,1.0,26.6,9.7,0.0,1.573577235772358,3053.369268292684
627,11249.0,7.2,721.6875000000001,0.0,0.0,0.0,0.0,1.0469802288156225,5440.266315960297
628,11254.0,9.7,267.40206185567007,1.0,9.7,9.3,0.0,1.0469802288156225,2715.657317501961
629,11255.0,14.0,81.08571428571429,1.0,14.0,14.0,0.0,1.0469802288156225,1188.5319557514947
630,11256.0,5.25,188.06857142857146,0.0,0.0,0.0,0.0,1.0469802288156225,1033.7463987233932
631,11257.0,2.5,160.5,0.0,0.0,0.0,0.0,1.472663043478261,590.9060461956523
632,11262.0,16.0,176.375,0.0,0.0,0.0,0.0,1.0,2822.0
633,11263.0,4.6,225.00000000000003,0.0,0.0,0.0,0.0,1.3440972222222225,1391.1406250000002
634,11264.0,10.5,539.504761904762,0.0,0.0,0.0,0.0,1.0,5664.8
635,11265.0,1.7,132.35294117647058,0.0,0.0,0.0,0.0,1.3068746322500988,294.0467922562722
636,11270.0,3.8,351.00000000000006,0.0,0.0,0.0,0.0,1.0,1333.8000000000002
